"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1970-12","Dec-1970","IDX","Index","0","Units",,,98.7654,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-01","Jan-1971","IDX","Index","0","Units",,,99.23457,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-02","Feb-1971","IDX","Index","0","Units",,,99.64497,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-03","Mar-1971","IDX","Index","0","Units",,,99.94543,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-04","Apr-1971","IDX","Index","0","Units",,,100.1359,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-05","May-1971","IDX","Index","0","Units",,,100.2305,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-06","Jun-1971","IDX","Index","0","Units",,,100.2593,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-07","Jul-1971","IDX","Index","0","Units",,,100.2622,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-08","Aug-1971","IDX","Index","0","Units",,,100.2803,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-09","Sep-1971","IDX","Index","0","Units",,,100.3561,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-10","Oct-1971","IDX","Index","0","Units",,,100.5218,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-11","Nov-1971","IDX","Index","0","Units",,,100.7893,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-12","Dec-1971","IDX","Index","0","Units",,,101.141,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-01","Jan-1972","IDX","Index","0","Units",,,101.5082,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-02","Feb-1972","IDX","Index","0","Units",,,101.8311,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-03","Mar-1972","IDX","Index","0","Units",,,102.0763,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-04","Apr-1972","IDX","Index","0","Units",,,102.2528,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-05","May-1972","IDX","Index","0","Units",,,102.3843,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-06","Jun-1972","IDX","Index","0","Units",,,102.501,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-07","Jul-1972","IDX","Index","0","Units",,,102.6371,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-08","Aug-1972","IDX","Index","0","Units",,,102.8131,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-09","Sep-1972","IDX","Index","0","Units",,,103.0099,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-10","Oct-1972","IDX","Index","0","Units",,,103.1939,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-11","Nov-1972","IDX","Index","0","Units",,,103.3398,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-12","Dec-1972","IDX","Index","0","Units",,,103.4169,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-01","Jan-1973","IDX","Index","0","Units",,,103.4034,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-02","Feb-1973","IDX","Index","0","Units",,,103.2917,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-03","Mar-1973","IDX","Index","0","Units",,,103.0766,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-04","Apr-1973","IDX","Index","0","Units",,,102.7703,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-05","May-1973","IDX","Index","0","Units",,,102.4089,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-06","Jun-1973","IDX","Index","0","Units",,,102.0388,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-07","Jul-1973","IDX","Index","0","Units",,,101.6999,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-08","Aug-1973","IDX","Index","0","Units",,,101.4247,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-09","Sep-1973","IDX","Index","0","Units",,,101.2157,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-10","Oct-1973","IDX","Index","0","Units",,,101.0488,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-11","Nov-1973","IDX","Index","0","Units",,,100.8797,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-12","Dec-1973","IDX","Index","0","Units",,,100.6896,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-01","Jan-1974","IDX","Index","0","Units",,,100.4845,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-02","Feb-1974","IDX","Index","0","Units",,,100.2422,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-03","Mar-1974","IDX","Index","0","Units",,,99.94269,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-04","Apr-1974","IDX","Index","0","Units",,,99.56555,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-05","May-1974","IDX","Index","0","Units",,,99.11996,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-06","Jun-1974","IDX","Index","0","Units",,,98.62057,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-07","Jul-1974","IDX","Index","0","Units",,,98.08357,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-08","Aug-1974","IDX","Index","0","Units",,,97.52567,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-09","Sep-1974","IDX","Index","0","Units",,,96.95702,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-10","Oct-1974","IDX","Index","0","Units",,,96.42943,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-11","Nov-1974","IDX","Index","0","Units",,,95.98792,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-12","Dec-1974","IDX","Index","0","Units",,,95.69411,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-01","Jan-1975","IDX","Index","0","Units",,,95.60738,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-02","Feb-1975","IDX","Index","0","Units",,,95.71738,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-03","Mar-1975","IDX","Index","0","Units",,,95.99226,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-04","Apr-1975","IDX","Index","0","Units",,,96.39894,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-05","May-1975","IDX","Index","0","Units",,,96.87536,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-06","Jun-1975","IDX","Index","0","Units",,,97.3779,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-07","Jul-1975","IDX","Index","0","Units",,,97.87593,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-08","Aug-1975","IDX","Index","0","Units",,,98.34317,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-09","Sep-1975","IDX","Index","0","Units",,,98.77608,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-10","Oct-1975","IDX","Index","0","Units",,,99.18813,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-11","Nov-1975","IDX","Index","0","Units",,,99.59262,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-12","Dec-1975","IDX","Index","0","Units",,,99.99442,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-01","Jan-1976","IDX","Index","0","Units",,,100.3772,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-02","Feb-1976","IDX","Index","0","Units",,,100.6957,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-03","Mar-1976","IDX","Index","0","Units",,,100.9145,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-04","Apr-1976","IDX","Index","0","Units",,,101.0391,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-05","May-1976","IDX","Index","0","Units",,,101.0854,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-06","Jun-1976","IDX","Index","0","Units",,,101.0801,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-07","Jul-1976","IDX","Index","0","Units",,,101.0479,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-08","Aug-1976","IDX","Index","0","Units",,,101.0047,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-09","Sep-1976","IDX","Index","0","Units",,,100.9777,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-10","Oct-1976","IDX","Index","0","Units",,,100.9896,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-11","Nov-1976","IDX","Index","0","Units",,,101.0621,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-12","Dec-1976","IDX","Index","0","Units",,,101.1916,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-01","Jan-1977","IDX","Index","0","Units",,,101.3526,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,101.5251,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,101.6818,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,101.7891,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,101.8395,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,101.8318,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,101.7768,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,101.6932,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,101.6077,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,101.535,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,101.475,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,101.4348,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,101.426,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,101.4585,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,101.5664,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,101.7218,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,101.8788,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,101.9974,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,102.0546,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,102.0397,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,101.9564,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,101.811,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,101.6245,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,101.4326,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,101.2637,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,101.102,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,100.9189,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,100.7007,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,100.4625,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,100.2155,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,99.97083,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,99.73947,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,99.51244,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,99.27039,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,99.01425,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,98.7477,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,98.46955,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,98.16346,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,97.86556,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,97.69447,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,97.74268,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,98.04516,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,98.5323,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,99.08044,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,99.5562,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,99.86619,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,99.98781,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,99.96471,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,99.87301,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,99.7611,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,99.65063,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,99.51021,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,99.30975,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,99.06068,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,98.79528,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,98.51734,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,98.20544,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,97.87494,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,97.54945,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,97.25597,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,96.98529,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,96.72028,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,96.48808,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,96.33166,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,96.26383,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,96.28933,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,96.39995,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,96.58325,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,96.84242,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,97.16585,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,97.55975,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,98.03343,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,98.57497,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,99.1591,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,99.7605,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,100.3476,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,100.8864,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,101.3471,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,101.7166,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,101.9968,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,102.2096,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,102.3625,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,102.4577,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,102.4922,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,102.458,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,102.3523,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,102.1708,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,101.9249,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,101.6405,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,101.3358,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,101.0454,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,100.7897,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,100.5846,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units",,,100.4356,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units",,,100.3349,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units",,,100.2681,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units",,,100.221,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units",,,100.1788,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units",,,100.1455,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units",,,100.1175,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-05","May-1985","IDX","Index","0","Units",,,100.0916,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units",,,100.0682,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units",,,100.0362,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units",,,100.006,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units",,,99.98354,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-10","Oct-1985","IDX","Index","0","Units",,,99.97564,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-11","Nov-1985","IDX","Index","0","Units",,,99.98956,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-12","Dec-1985","IDX","Index","0","Units",,,100.0196,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-01","Jan-1986","IDX","Index","0","Units",,,100.044,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-02","Feb-1986","IDX","Index","0","Units",,,100.052,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-03","Mar-1986","IDX","Index","0","Units",,,100.0442,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-04","Apr-1986","IDX","Index","0","Units",,,100.0282,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-05","May-1986","IDX","Index","0","Units",,,100.0108,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-06","Jun-1986","IDX","Index","0","Units",,,99.98128,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-07","Jul-1986","IDX","Index","0","Units",,,99.93526,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-08","Aug-1986","IDX","Index","0","Units",,,99.88674,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-09","Sep-1986","IDX","Index","0","Units",,,99.84325,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-10","Oct-1986","IDX","Index","0","Units",,,99.8156,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-11","Nov-1986","IDX","Index","0","Units",,,99.82469,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-12","Dec-1986","IDX","Index","0","Units",,,99.89419,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-01","Jan-1987","IDX","Index","0","Units",,,100.035,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-02","Feb-1987","IDX","Index","0","Units",,,100.2263,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-03","Mar-1987","IDX","Index","0","Units",,,100.4278,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-04","Apr-1987","IDX","Index","0","Units",,,100.614,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-05","May-1987","IDX","Index","0","Units",,,100.7698,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-06","Jun-1987","IDX","Index","0","Units",,,100.8808,,
