"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-04","Apr-1971","IDX","Index","0","Units",,,100.1364,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-05","May-1971","IDX","Index","0","Units",,,100.2309,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-06","Jun-1971","IDX","Index","0","Units",,,100.2597,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-07","Jul-1971","IDX","Index","0","Units",,,100.2626,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-08","Aug-1971","IDX","Index","0","Units",,,100.2806,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-09","Sep-1971","IDX","Index","0","Units",,,100.3564,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-10","Oct-1971","IDX","Index","0","Units",,,100.5222,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-11","Nov-1971","IDX","Index","0","Units",,,100.7898,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1971-12","Dec-1971","IDX","Index","0","Units",,,101.1416,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-01","Jan-1972","IDX","Index","0","Units",,,101.5089,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-02","Feb-1972","IDX","Index","0","Units",,,101.832,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-03","Mar-1972","IDX","Index","0","Units",,,102.0774,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-04","Apr-1972","IDX","Index","0","Units",,,102.254,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-05","May-1972","IDX","Index","0","Units",,,102.3857,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-06","Jun-1972","IDX","Index","0","Units",,,102.5025,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-07","Jul-1972","IDX","Index","0","Units",,,102.6388,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-08","Aug-1972","IDX","Index","0","Units",,,102.815,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-09","Sep-1972","IDX","Index","0","Units",,,103.0121,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-10","Oct-1972","IDX","Index","0","Units",,,103.1963,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-11","Nov-1972","IDX","Index","0","Units",,,103.3426,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1972-12","Dec-1972","IDX","Index","0","Units",,,103.42,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-01","Jan-1973","IDX","Index","0","Units",,,103.4069,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-02","Feb-1973","IDX","Index","0","Units",,,103.2955,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-03","Mar-1973","IDX","Index","0","Units",,,103.0806,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-04","Apr-1973","IDX","Index","0","Units",,,102.7744,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-05","May-1973","IDX","Index","0","Units",,,102.4132,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-06","Jun-1973","IDX","Index","0","Units",,,102.0432,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-07","Jul-1973","IDX","Index","0","Units",,,101.7044,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-08","Aug-1973","IDX","Index","0","Units",,,101.4293,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-09","Sep-1973","IDX","Index","0","Units",,,101.2203,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-10","Oct-1973","IDX","Index","0","Units",,,101.0535,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-11","Nov-1973","IDX","Index","0","Units",,,100.8845,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1973-12","Dec-1973","IDX","Index","0","Units",,,100.6944,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-01","Jan-1974","IDX","Index","0","Units",,,100.4894,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-02","Feb-1974","IDX","Index","0","Units",,,100.2473,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-03","Mar-1974","IDX","Index","0","Units",,,99.94793,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-04","Apr-1974","IDX","Index","0","Units",,,99.57099,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-05","May-1974","IDX","Index","0","Units",,,99.12554,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-06","Jun-1974","IDX","Index","0","Units",,,98.62617,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-07","Jul-1974","IDX","Index","0","Units",,,98.08899,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-08","Aug-1974","IDX","Index","0","Units",,,97.53069,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-09","Sep-1974","IDX","Index","0","Units",,,96.9614,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-10","Oct-1974","IDX","Index","0","Units",,,96.43303,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-11","Nov-1974","IDX","Index","0","Units",,,95.99068,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1974-12","Dec-1974","IDX","Index","0","Units",,,95.69607,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-01","Jan-1975","IDX","Index","0","Units",,,95.60866,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-02","Feb-1975","IDX","Index","0","Units",,,95.71812,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-03","Mar-1975","IDX","Index","0","Units",,,95.99262,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-04","Apr-1975","IDX","Index","0","Units",,,96.3991,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-05","May-1975","IDX","Index","0","Units",,,96.87544,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-06","Jun-1975","IDX","Index","0","Units",,,97.378,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-07","Jul-1975","IDX","Index","0","Units",,,97.87609,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-08","Aug-1975","IDX","Index","0","Units",,,98.34334,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-09","Sep-1975","IDX","Index","0","Units",,,98.77624,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-10","Oct-1975","IDX","Index","0","Units",,,99.18829,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-11","Nov-1975","IDX","Index","0","Units",,,99.59286,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1975-12","Dec-1975","IDX","Index","0","Units",,,99.99484,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-01","Jan-1976","IDX","Index","0","Units",,,100.3779,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-02","Feb-1976","IDX","Index","0","Units",,,100.6967,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-03","Mar-1976","IDX","Index","0","Units",,,100.9158,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-04","Apr-1976","IDX","Index","0","Units",,,101.0406,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-05","May-1976","IDX","Index","0","Units",,,101.087,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-06","Jun-1976","IDX","Index","0","Units",,,101.0817,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-07","Jul-1976","IDX","Index","0","Units",,,101.0496,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-08","Aug-1976","IDX","Index","0","Units",,,101.0064,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-09","Sep-1976","IDX","Index","0","Units",,,100.9792,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-10","Oct-1976","IDX","Index","0","Units",,,100.9911,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-11","Nov-1976","IDX","Index","0","Units",,,101.0637,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1976-12","Dec-1976","IDX","Index","0","Units",,,101.1932,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-01","Jan-1977","IDX","Index","0","Units",,,101.3542,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,101.5267,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,101.6834,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,101.7908,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,101.8411,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,101.8335,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,101.7785,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,101.6949,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,101.6094,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,101.5367,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,101.4767,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,101.4364,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,101.4276,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,101.4601,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,101.568,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,101.7236,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,101.8808,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,101.9995,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,102.0568,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,102.0419,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,101.9586,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,101.813,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,101.6263,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,101.4341,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,101.265,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,101.1031,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,100.9198,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,100.7013,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,100.4629,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,100.2156,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,99.9708,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,99.73939,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,99.51238,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,99.27034,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,99.01423,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,98.74765,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,98.46935,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,98.1629,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,97.86447,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,97.69292,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,97.74103,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,98.04387,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,98.53178,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,99.08089,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,99.55767,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,99.86851,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,99.99071,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,99.96794,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,99.87647,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,99.7648,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,99.65464,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,99.5146,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,99.31446,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,99.06551,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,98.79997,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,98.52163,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,98.20908,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,97.87782,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,97.55164,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,97.25762,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,96.98658,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,96.7213,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,96.48886,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,96.33221,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,96.26415,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,96.28942,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,96.3999,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,96.58324,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,96.84267,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,97.16658,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,97.56117,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,98.03583,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,98.5786,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,99.16415,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,99.76695,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,100.355,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,100.8935,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,101.352,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,101.7165,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,101.9883,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,102.1891,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,102.3275,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,102.4085,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,102.435,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,102.4093,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,102.3182,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,102.1515,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,101.9176,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,101.6418,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,101.3422,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,101.0545,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,100.7997,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,100.5944,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units",,,100.4446,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units",,,100.3429,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units",,,100.2752,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units",,,100.2272,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units",,,100.1844,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units",,,100.1506,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units",,,100.1223,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-05","May-1985","IDX","Index","0","Units",,,100.0961,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units",,,100.0725,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units",,,100.0403,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units",,,100.0099,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units",,,99.98708,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-10","Oct-1985","IDX","Index","0","Units",,,99.979,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-11","Nov-1985","IDX","Index","0","Units",,,99.99287,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1985-12","Dec-1985","IDX","Index","0","Units",,,100.0229,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-01","Jan-1986","IDX","Index","0","Units",,,100.0475,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-02","Feb-1986","IDX","Index","0","Units",,,100.0555,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-03","Mar-1986","IDX","Index","0","Units",,,100.0476,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-04","Apr-1986","IDX","Index","0","Units",,,100.0315,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-05","May-1986","IDX","Index","0","Units",,,100.014,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-06","Jun-1986","IDX","Index","0","Units",,,99.98415,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-07","Jul-1986","IDX","Index","0","Units",,,99.9378,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-08","Aug-1986","IDX","Index","0","Units",,,99.88889,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-09","Sep-1986","IDX","Index","0","Units",,,99.845,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-10","Oct-1986","IDX","Index","0","Units",,,99.81701,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-11","Nov-1986","IDX","Index","0","Units",,,99.82583,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1986-12","Dec-1986","IDX","Index","0","Units",,,99.89516,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-01","Jan-1987","IDX","Index","0","Units",,,100.036,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-02","Feb-1987","IDX","Index","0","Units",,,100.2272,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-03","Mar-1987","IDX","Index","0","Units",,,100.429,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-04","Apr-1987","IDX","Index","0","Units",,,100.6152,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-05","May-1987","IDX","Index","0","Units",,,100.7712,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-06","Jun-1987","IDX","Index","0","Units",,,100.8821,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-07","Jul-1987","IDX","Index","0","Units",,,100.9338,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-08","Aug-1987","IDX","Index","0","Units",,,100.9074,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-09","Sep-1987","IDX","Index","0","Units",,,100.8043,,
"LOLITOAA","Amplitude adjusted (CLI)","USA","United States","M","Monthly","1987-10","Oct-1987","IDX","Index","0","Units",,,100.6473,,
